,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
180,A09,3,93.,48.19576923076923,931.7884615384615,480.1726923076923,2166.006153846154,26
183,A09,3,99.,19.320114942528736,1889.7286206896554,666.5835632183909,3481.3064367816087,87
184,A09,4,,60.765573770491805,1067.4934426229509,505.3216393442623,2253.5202732240436,183
194,A09,5,,49.34830415207603,1033.010380190095,518.687963981991,2249.88276138069,1999
197,A09,5,17.,19.76762295081967,792.938524590164,356.10188524590166,1934.1931147540984,122
205,A09,5,44.,112.91263157894737,2003.6176315789473,1099.8761842105262,4409.0081578947365,76
206,A09,5,45.,141.20961832061067,2085.246946564885,1275.4277099236642,4908.873664122137,131
212,A09,5,89.,22.451363636363638,857.1681818181819,601.3763636363636,2093.0095454545453,22
213,A09,5,93.,73.68489361702127,1544.5600000000002,918.9363829787235,3623.1919148936167,47
215,A09,5,99.,42.94851851851851,1416.7092592592594,694.1751851851851,3186.010185185185,54
216,A09,6,,85.93547398431932,1431.8325231646472,738.0366785459729,3187.419992872416,1403
218,A09,6,17.,122.53090909090908,1310.3090909090909,918.6310227272727,3450.6620454545455,176
223,A09,6,38.,199.33037037037036,1213.788888888889,451.87,3061.7003703703704,27
228,A09,6,44.,135.73420168067227,2490.08512605042,1367.3515966386553,5544.999327731093,119
229,A09,6,45.,273.75140776699027,3085.3807766990294,1708.1476699029126,6850.196941747573,206
236,A09,6,89.,87.07314285714286,1785.110857142857,643.2294285714286,3496.996857142857,35
238,A09,6,93.,93.48567307692308,1542.899423076923,985.4768269230769,3877.043846153846,104
241,A09,6,99.,127.12230088495575,992.3899115044247,631.9704424778762,2884.64814159292,113
